日期,品种,合约,合约月份,席位,多头持仓,空头持仓,净持仓,净持仓方向,多头增减仓,空头增减仓
20260302,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260302,豆粕,m2611,11,中粮期货,840,0,840,净多,-259,0
20260302,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260302,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260302,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260302,豆粕,m2701,01,中粮期货,3147,6956,-3809,净空,-286,-246
20260302,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260302,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260302,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260303,豆粕,m2609,09,中粮期货,49454,149842,-100388,净空,-3531,4099
20260303,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260303,豆粕,m2609,09,摩根大通期货,28361,64715,-36354,净空,-1679,-2000
20260303,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260303,豆粕,m2611,11,中粮期货,841,0,841,净多,1,0
20260303,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260303,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260303,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260303,豆粕,m2701,01,中粮期货,3147,6762,-3615,净空,0,-194
20260303,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260303,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260303,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260304,豆粕,m2609,09,中粮期货,50632,155853,-105221,净空,1178,6011
20260304,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260304,豆粕,m2609,09,摩根大通期货,31884,64714,-32830,净空,3523,-1
20260304,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260304,豆粕,m2611,11,中粮期货,1037,0,1037,净多,196,0
20260304,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260304,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260304,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260304,豆粕,m2701,01,中粮期货,3182,6816,-3634,净空,35,54
20260304,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260304,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260304,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260305,豆粕,m2609,09,中粮期货,51447,159074,-107627,净空,815,3221
20260305,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260305,豆粕,m2609,09,摩根大通期货,31485,64214,-32729,净空,-399,-500
20260305,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260305,豆粕,m2611,11,中粮期货,1237,0,1237,净多,200,0
20260305,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260305,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260305,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260305,豆粕,m2701,01,中粮期货,3233,6799,-3566,净空,51,-17
20260305,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260305,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260305,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260306,豆粕,m2609,09,中粮期货,50484,191277,-140793,净空,-963,32203
20260306,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
20260306,豆粕,m2609,09,摩根大通期货,30217,58479,-28262,净空,-1268,-5735
20260306,豆粕,m2609,09,瑞银期货,0,0,0,持平,0,0
20260306,豆粕,m2611,11,中粮期货,1037,0,1037,净多,-200,0
20260306,豆粕,m2611,11,乾坤期货,0,0,0,持平,0,0
20260306,豆粕,m2611,11,摩根大通期货,0,0,0,持平,0,0
20260306,豆粕,m2611,11,瑞银期货,0,0,0,持平,0,0
20260306,豆粕,m2701,01,中粮期货,2688,6513,-3825,净空,-545,-286
20260306,豆粕,m2701,01,乾坤期货,0,0,0,持平,0,0
20260306,豆粕,m2701,01,摩根大通期货,0,0,0,持平,0,0
20260306,豆粕,m2701,01,瑞银期货,0,0,0,持平,0,0
20260309,豆粕,m2609,09,中粮期货,50718,216358,-165640,净空,234,25081
20260309,豆粕,m2609,09,乾坤期货,0,0,0,持平,0,0
